Type	Symbol	Name	ID	URL	Locus type	status
gene	ACOT11	acyl-CoA thioesterase 11	HGNC:18156	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18156	Gene with protein product	Approved
gene	ACOT12	acyl-CoA thioesterase 12	HGNC:24436	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24436	Gene with protein product	Approved
gene	ACOT13	acyl-CoA thioesterase 13	HGNC:20999	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20999	Gene with protein product	Approved
gene	ACOX1	acyl-CoA oxidase 1	HGNC:119	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:119	Gene with protein product	Approved
gene	ACOX2	acyl-CoA oxidase 2	HGNC:120	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:120	Gene with protein product	Approved
gene	ACOX3	acyl-CoA oxidase 3, pristanoyl	HGNC:121	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:121	Gene with protein product	Approved
gene	ACOXL	acyl-CoA oxidase like	HGNC:25621	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25621	Gene with protein product	Approved
gene	ACP1	acid phosphatase 1	HGNC:122	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:122	Gene with protein product	Approved
gene	ACP2	acid phosphatase 2, lysosomal	HGNC:123	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:123	Gene with protein product	Approved
gene	ACP3	acid phosphatase 3	HGNC:125	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:125	Gene with protein product	Approved
gene	ACP4	acid phosphatase 4	HGNC:14376	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14376	Gene with protein product	Approved
gene	ACP5	acid phosphatase 5, tartrate resistant	HGNC:124	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:124	Gene with protein product	Approved
gene	ACP6	acid phosphatase 6, lysophosphatidic	HGNC:29609	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29609	Gene with protein product	Approved
gene	ACP7	acid phosphatase 7, tartrate resistant (putative)	HGNC:33781	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33781	Gene with protein product	Approved
gene	ACR	acrosin	HGNC:126	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:126	Gene with protein product	Approved
gene	ACRBP	acrosin binding protein	HGNC:17195	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17195	Gene with protein product	Approved
gene	ACRV1	acrosomal vesicle protein 1	HGNC:127	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:127	Gene with protein product	Approved
gene	ACSBG1	acyl-CoA synthetase bubblegum family member 1	HGNC:29567	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29567	Gene with protein product	Approved
gene	ACSBG2	acyl-CoA synthetase bubblegum family member 2	HGNC:24174	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24174	Gene with protein product	Approved
gene	ACSF2	acyl-CoA synthetase family member 2	HGNC:26101	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26101	Gene with protein product	Approved
gene	ACSF3	acyl-CoA synthetase family member 3	HGNC:27288	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27288	Gene with protein product	Approved
gene	ACSL1	acyl-CoA synthetase long chain family member 1	HGNC:3569	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3569	Gene with protein product	Approved
gene	ACSL3	acyl-CoA synthetase long chain family member 3	HGNC:3570	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3570	Gene with protein product	Approved
gene	ACSL4	acyl-CoA synthetase long chain family member 4	HGNC:3571	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3571	Gene with protein product	Approved
gene	ACSL5	acyl-CoA synthetase long chain family member 5	HGNC:16526	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16526	Gene with protein product	Approved
gene	ACSL6	acyl-CoA synthetase long chain family member 6	HGNC:16496	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16496	Gene with protein product	Approved
gene	ACSM1	acyl-CoA synthetase medium chain family member 1	HGNC:18049	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18049	Gene with protein product	Approved
gene	ACSM2A	acyl-CoA synthetase medium chain family member 2A	HGNC:32017	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32017	Gene with protein product	Approved
gene	ACSM2B	acyl-CoA synthetase medium chain family member 2B	HGNC:30931	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30931	Gene with protein product	Approved
gene	ACSM3	acyl-CoA synthetase medium chain family member 3	HGNC:10522	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10522	Gene with protein product	Approved
gene	ACSM4	acyl-CoA synthetase medium chain family member 4	HGNC:32016	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32016	Gene with protein product	Approved
gene	ACSM5	acyl-CoA synthetase medium chain family member 5	HGNC:26060	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26060	Gene with protein product	Approved
gene	ACSM6	acyl-CoA synthetase medium chain family member 6	HGNC:31665	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31665	Gene with protein product	Approved
gene	ACSS1	acyl-CoA synthetase short chain family member 1	HGNC:16091	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16091	Gene with protein product	Approved
gene	ACSS2	acyl-CoA synthetase short chain family member 2	HGNC:15814	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:15814	Gene with protein product	Approved
gene	ACSS3	acyl-CoA synthetase short chain family member 3	HGNC:24723	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24723	Gene with protein product	Approved
gene	ACTA1	actin alpha 1, skeletal muscle	HGNC:129	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:129	Gene with protein product	Approved
gene	ACTA2	actin alpha 2, smooth muscle	HGNC:130	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:130	Gene with protein product	Approved
gene	ACTB	actin beta	HGNC:132	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:132	Gene with protein product	Approved
gene	ACTBL2	actin beta like 2	HGNC:17780	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17780	Gene with protein product	Approved
gene	ACTC1	actin alpha cardiac muscle 1	HGNC:143	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:143	Gene with protein product	Approved
gene	ACTG1	actin gamma 1	HGNC:144	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:144	Gene with protein product	Approved
gene	ACTG2	actin gamma 2, smooth muscle	HGNC:145	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:145	Gene with protein product	Approved
gene	ACTL6A	actin like 6A	HGNC:24124	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24124	Gene with protein product	Approved
gene	ACTL6B	actin like 6B	HGNC:160	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:160	Gene with protein product	Approved
gene	ACTL7A	actin like 7A	HGNC:161	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:161	Gene with protein product	Approved
gene	ACTL7B	actin like 7B	HGNC:162	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:162	Gene with protein product	Approved
gene	ACTL8	actin like 8	HGNC:24018	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24018	Gene with protein product	Approved
gene	ACTL9	actin like 9	HGNC:28494	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28494	Gene with protein product	Approved
gene	ACTL10	actin like 10	HGNC:16127	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16127	Gene with protein product	Approved
gene	ACTN1	actinin alpha 1	HGNC:163	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:163	Gene with protein product	Approved
gene	ACTN2	actinin alpha 2	HGNC:164	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:164	Gene with protein product	Approved
gene	ACTN3	actinin alpha 3	HGNC:165	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:165	Gene with protein product	Approved
gene	ACTN4	actinin alpha 4	HGNC:166	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:166	Gene with protein product	Approved
gene	ACTR1A	actin related protein 1A	HGNC:167	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:167	Gene with protein product	Approved
gene	ACTR1B	actin related protein 1B	HGNC:168	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:168	Gene with protein product	Approved
gene	ACTR2	actin related protein 2	HGNC:169	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:169	Gene with protein product	Approved
gene	ACTR3	actin related protein 3	HGNC:170	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:170	Gene with protein product	Approved
gene	ACTR3B	actin related protein 3B	HGNC:17256	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17256	Gene with protein product	Approved
gene	ACTR3C	actin related protein 3C	HGNC:37282	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37282	Gene with protein product	Approved
gene	ACTR5	actin related protein 5	HGNC:14671	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14671	Gene with protein product	Approved
gene	ACTR6	actin related protein 6	HGNC:24025	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24025	Gene with protein product	Approved
gene	ACTR8	actin related protein 8	HGNC:14672	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14672	Gene with protein product	Approved
gene	ACTR10	actin related protein 10	HGNC:17372	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17372	Gene with protein product	Approved
gene	ACTRT1	actin related protein T1	HGNC:24027	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24027	Gene with protein product	Approved
gene	ACTRT2	actin related protein T2	HGNC:24026	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24026	Gene with protein product	Approved
gene	ACTRT3	actin related protein T3	HGNC:24022	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24022	Gene with protein product	Approved
gene	ACVR1	activin A receptor type 1	HGNC:171	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:171	Gene with protein product	Approved
gene	ACVR1B	activin A receptor type 1B	HGNC:172	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:172	Gene with protein product	Approved
gene	ACVR1C	activin A receptor type 1C	HGNC:18123	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18123	Gene with protein product	Approved
gene	ACVR2A	activin A receptor type 2A	HGNC:173	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:173	Gene with protein product	Approved
gene	ACVR2B	activin A receptor type 2B	HGNC:174	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:174	Gene with protein product	Approved
gene	ACVRL1	activin A receptor like type 1	HGNC:175	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:175	Gene with protein product	Approved
gene	ACY1	aminoacylase 1	HGNC:177	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:177	Gene with protein product	Approved
gene	ACY3	aminoacylase 3	HGNC:24104	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24104	Gene with protein product	Approved
gene	ACYP1	acylphosphatase 1	HGNC:179	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:179	Gene with protein product	Approved
gene	ACYP2	acylphosphatase 2	HGNC:180	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:180	Gene with protein product	Approved
gene	ADA	adenosine deaminase	HGNC:186	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:186	Gene with protein product	Approved
gene	ADA2	adenosine deaminase 2	HGNC:1839	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1839	Gene with protein product	Approved
gene	ADAD1	adenosine deaminase domain containing 1	HGNC:30713	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30713	Gene with protein product	Approved
gene	ADAD2	adenosine deaminase domain containing 2	HGNC:30714	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30714	Gene with protein product	Approved
gene	ADAL	adenosine deaminase like	HGNC:31853	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31853	Gene with protein product	Approved
gene	ADAM2	ADAM metallopeptidase domain 2	HGNC:198	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:198	Gene with protein product	Approved
gene	ADAM7	ADAM metallopeptidase domain 7	HGNC:214	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:214	Gene with protein product	Approved
gene	ADAM8	ADAM metallopeptidase domain 8	HGNC:215	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:215	Gene with protein product	Approved
gene	ADAM9	ADAM metallopeptidase domain 9	HGNC:216	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:216	Gene with protein product	Approved
gene	ADAM10	ADAM metallopeptidase domain 10	HGNC:188	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:188	Gene with protein product	Approved
gene	ADAM11	ADAM metallopeptidase domain 11	HGNC:189	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:189	Gene with protein product	Approved
gene	ADAM12	ADAM metallopeptidase domain 12	HGNC:190	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:190	Gene with protein product	Approved
gene	ADAM15	ADAM metallopeptidase domain 15	HGNC:193	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:193	Gene with protein product	Approved
gene	ADAM17	ADAM metallopeptidase domain 17	HGNC:195	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:195	Gene with protein product	Approved
gene	ADAM18	ADAM metallopeptidase domain 18	HGNC:196	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:196	Gene with protein product	Approved
gene	ADAM19	ADAM metallopeptidase domain 19	HGNC:197	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:197	Gene with protein product	Approved
gene	ADAM20	ADAM metallopeptidase domain 20	HGNC:199	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:199	Gene with protein product	Approved
gene	ADAM21	ADAM metallopeptidase domain 21	HGNC:200	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:200	Gene with protein product	Approved
gene	ADAM22	ADAM metallopeptidase domain 22	HGNC:201	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:201	Gene with protein product	Approved
gene	ADAM23	ADAM metallopeptidase domain 23	HGNC:202	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:202	Gene with protein product	Approved
gene	ADAM28	ADAM metallopeptidase domain 28	HGNC:206	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:206	Gene with protein product	Approved
gene	ADAM29	ADAM metallopeptidase domain 29	HGNC:207	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:207	Gene with protein product	Approved
gene	ADAM30	ADAM metallopeptidase domain 30	HGNC:208	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:208	Gene with protein product	Approved
gene	ADAM32	ADAM metallopeptidase domain 32	HGNC:15479	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:15479	Gene with protein product	Approved
gene	ADAM33	ADAM metallopeptidase domain 33	HGNC:15478	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:15478	Gene with protein product	Approved
gene	ADAMDEC1	ADAM like decysin 1	HGNC:16299	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16299	Gene with protein product	Approved
gene	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	HGNC:217	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:217	Gene with protein product	Approved
gene	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	HGNC:218	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:218	Gene with protein product	Approved
gene	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	HGNC:219	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:219	Gene with protein product	Approved
gene	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4	HGNC:220	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:220	Gene with protein product	Approved
gene	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	HGNC:221	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:221	Gene with protein product	Approved
gene	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	HGNC:222	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:222	Gene with protein product	Approved
gene	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	HGNC:223	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:223	Gene with protein product	Approved
gene	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8	HGNC:224	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:224	Gene with protein product	Approved
gene	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	HGNC:13202	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:13202	Gene with protein product	Approved
